"rk","player","min","gca","sca","cmp_percent","won_percent","succ_percent","carries","int","tkl","season","age","nation","team","comp","mp","min_2","x90s","starts","subs","un_sub","gls","ast","g_a","g_pk","pk","p_katt","p_km","cmp","att","cmp_percent_2","kp","x3_jan","ppa","crs_pa","prg_p","tot_dist","prg_dist","cmp_2","att_2","cmp_percent_3","cmp_3","att_3","cmp_percent_4","cmp_4","att_4","cmp_percent_5","sca_2","pass_live","pass_dead","to","sh","fld","def","gca_2","pass_live_2","pass_dead_2","to_2","sh_2","fld_2","def_2","carries_2","tot_dist_2","prg_dist_2","prg_c","x3_jan_2","cpa","mis","dis","rec","prg_r","att_5","succ","succ_percent_2","tkld","tkld_percent","tkl_2","tkl_w","def_3rd","mid_3rd","att_3rd","tkl_3","att_6","tkl_percent","lost","blocks","sh_3","pass","int_2","tkl_int","clr","err","won","lost_2","won_percent_2","pos"
"287","Pedro Obiang",453,"0","10","80.9","55.6","66.7","118","8","8","2023-2024","31","gq EQG","Sassuolo","it Serie A","8","453","5","5","3","11","0","0","0","0","0","0","0","152","188","80.9","5","10","4","0","21","2551","813","72","79","91.1","66","77","85.7","11","21","52.4","10","8","1","1","0","0","0","0","0","0","0","0","0","0","118","462","183","4","3","0","1","1","131","2","3","2","66.7","1","33.3","8","4","3","4","1","2","10","20","8","6","4","2","8","16","10","0","5","4","55.6","MF"
"288","Danilo Cataldi",1361,"1","23","85.8","60","75","491","17","24","2023-2024","28","it ITA","Lazio","it Serie A","28","1,361","15.1","15","13","9","1","0","1","1","0","0","0","800","932","85.8","11","79","8","2","69","12545","3512","421","452","93.1","309","347","89","48","94","51.1","23","15","6","2","0","0","0","1","1","0","0","0","0","0","491","2369","1020","9","9","0","9","6","719","7","8","6","75","2","25","24","12","7","16","1","8","18","44.4","10","15","7","8","17","41","19","1","6","4","60","MF"
"289","Samuel Iling-Junior",810,"5","32","76.2","75","31.8","307","6","23","2023-2024","19","eng ENG","Juventus","it Serie A","24","810","9","4","20","14","1","2","3","1","0","0","0","330","433","76.2","19","20","13","9","25","5264","1713","177","196","90.3","125","158","79.1","23","50","46","32","20","9","2","0","1","0","5","3","2","0","0","0","0","307","1710","823","29","15","8","17","12","343","64","22","7","31.8","14","63.6","23","13","9","11","3","11","18","61.1","7","17","5","12","6","29","19","0","9","3","75","DF,MF"
"290","Ivan Ilić",2098,"5","73","82.4","50","52.9","849","20","22","2023-2024","22","rs SRB","Torino","it Serie A","31","2,098","23.3","25","6","1","3","2","5","3","0","0","0","1101","1336","82.4","47","107","24","6","138","18346","5282","493","545","90.5","479","548","87.4","84","155","54.2","73","39","26","1","6","1","0","5","4","1","0","0","0","0","849","5039","2311","49","32","1","31","15","1039","52","34","18","52.9","15","44.1","22","8","9","10","3","13","27","48.1","14","20","7","13","20","42","31","0","19","19","50","MF"
"291","Diego Llorente",2170,"2","22","91.1","46.2","42.9","1208","22","31","2023-2024","29","es ESP","Roma","it Serie A","29","2,170","24.1","27","2","5","1","1","2","1","0","0","0","1501","1648","91.1","4","71","1","0","75","28395","9300","503","520","96.7","865","914","94.6","120","180","66.7","22","19","0","0","2","1","0","2","2","0","0","0","0","0","1208","6166","2944","20","10","0","10","3","1370","5","7","3","42.9","3","42.9","31","19","20","10","1","11","24","45.8","13","40","27","13","22","53","79","0","43","50","46.2","DF"
"292","Martín Payero",1796,"6","51","75.5","51.3","36.9","447","15","54","2023-2024","24","ar ARG","Udinese","it Serie A","29","1,796","20","21","8","4","2","2","4","2","0","0","0","413","547","75.5","14","52","6","3","71","6151","1792","228","267","85.4","144","191","75.4","26","53","49.1","51","33","3","3","6","5","1","6","4","0","0","1","1","0","447","3190","1783","47","35","3","45","19","463","64","65","24","36.9","33","50.8","54","32","28","19","7","19","46","41.3","27","25","7","18","15","69","21","0","20","19","51.3","MF"
"293","Mërgim Vojvoda",1379,"4","38","79","33.3","58.3","618","13","17","2023-2024","28","xk KVX","Torino","it Serie A","28","1,379","15.3","15","13","4","0","3","3","0","0","0","0","762","964","79","18","54","30","5","91","13248","4831","328","370","88.6","342","416","82.2","67","130","51.5","38","34","3","1","0","0","0","4","2","2","0","0","0","0","618","3248","1753","30","28","2","7","8","710","72","12","7","58.3","4","33.3","17","8","7","6","4","11","16","68.8","5","12","2","10","13","30","28","0","5","10","33.3","DF"
"294","Nikola Milenković",2510,"1","23","84.7","79.9","66.7","1004","27","41","2023-2024","25","rs SRB","Fiorentina","it Serie A","34","2,510","27.9","27","7","4","0","0","0","0","0","0","0","1341","1584","84.7","8","73","0","0","81","27355","9362","395","465","84.9","777","838","92.7","159","235","67.7","23","18","1","0","2","2","0","1","1","0","0","0","0","0","1004","4636","2412","8","12","1","6","2","1193","10","3","2","66.7","1","33.3","41","21","24","14","3","22","36","61.1","14","22","14","8","27","68","95","1","111","28","79.9","DF"
"295","Federico Bonazzoli",1016,"3","26","77.1","35.3","50","262","3","4","2023-2024","26","it ITA","Hellas Verona","it Serie A","24","1,016","11.3","10","14","14","3","1","4","3","0","0","0","242","314","77.1","8","21","7","0","26","4025","534","132","161","82","71","87","81.6","30","34","88.2","26","22","0","0","4","0","0","3","3","0","0","0","0","0","262","1299","371","13","10","3","27","12","317","73","12","6","50","5","41.7","4","1","1","3","0","1","8","12.5","7","9","1","8","3","7","3","0","6","11","35.3","FW,MF"
"296","Matìas Soulé",3121,"11","188","78","20","45.3","1240","18","41","2023-2024","20","ar ARG","2 Teams","it Serie A","36","3,121","34.7","36","0","2","11","3","14","6","5","6","1","1197","1535","78","82","107","78","12","198","18531","5372","654","749","87.3","411","521","78.9","89","163","54.6","188","121","25","25","10","4","3","11","7","2","1","0","0","1","1240","8342","3968","115","117","35","98","77","1478","211","225","102","45.3","101","44.9","41","27","12","14","15","19","40","47.5","21","38","4","34","18","59","9","0","11","44","20","FW,MF"
"297","Emil Holm",947,"4","20","66.5","53.8","56.3","290","7","28","2023-2024","23","se SWE","Atalanta","it Serie A","22","947","10.5","12","10","8","1","1","2","1","0","0","0","304","457","66.5","4","18","8","6","27","4675","1618","171","214","79.9","107","153","69.9","21","55","38.2","20","10","3","2","3","2","0","4","1","1","0","0","2","0","290","2133","1000","28","20","5","35","18","358","80","32","18","56.3","12","37.5","28","19","17","9","2","16","36","44.4","20","25","3","22","7","35","25","0","28","24","53.8","DF"
"298","Matteo Gabbia",1275,"1","8","90.4","66","100","611","10","29","2023-2024","23","it ITA","Milan","it Serie A","18","1,275","14.2","14","4","1","2","1","3","2","0","0","0","815","902","90.4","3","46","0","0","42","16174","4946","220","237","92.8","501","530","94.5","88","115","76.5","8","4","1","0","2","0","1","1","0","0","0","1","0","0","611","3097","1627","11","4","0","5","2","719","2","2","2","100","0","0","29","20","15","13","1","18","24","75","6","11","6","5","10","39","48","0","35","18","66","DF"
"299","Michael Folorunsho",2781,"3","46","61.1","49","31.4","662","17","50","2023-2024","25","it ITA","Hellas Verona","it Serie A","34","2,781","30.9","33","1","0","5","1","6","5","0","0","0","486","796","61.1","18","43","10","6","54","8352","2187","236","328","72","176","268","65.7","55","116","47.4","46","34","0","4","1","7","0","3","1","0","2","0","0","0","662","3947","1714","56","41","8","62","38","730","110","70","22","31.4","42","60","50","28","21","22","7","23","57","40.4","34","45","12","33","17","67","44","2","75","78","49","MF,FW"
"300","Rafael Tolói",965,"1","6","82.3","54.8","50","339","13","20","2023-2024","32","it ITA","Atalanta","it Serie A","18","965","10.7","10","8","8","0","0","0","0","0","0","0","442","537","82.3","2","48","4","1","53","7801","2968","194","211","91.9","210","238","88.2","32","73","43.8","6","5","0","0","0","0","1","1","0","0","0","0","0","1","339","1370","739","8","13","0","5","4","386","10","8","4","50","4","50","20","9","7","8","5","14","27","51.9","13","9","4","5","13","33","29","0","17","14","54.8","DF"
"301","Alexis Blin",1642,"4","31","86.1","36.8","50","497","22","33","2023-2024","26","fr FRA","Lecce","it Serie A","31","1,642","18.2","16","15","4","0","2","2","0","0","0","0","671","779","86.1","7","51","7","2","60","11579","3436","290","319","90.9","304","334","91","59","84","70.2","31","26","1","0","2","1","1","4","2","0","0","1","1","0","497","2042","968","7","8","0","5","11","547","11","10","5","50","5","50","33","19","11","19","3","15","43","34.9","28","16","2","14","22","55","39","0","28","48","36.8","MF"
"302","Chukwubuikem Ikwuemesi",1061,"2","18","65.9","33","48.4","202","1","3","2023-2024","21","ng NGA","Salernitana","it Serie A","25","1,061","11.8","11","14","6","1","1","2","1","0","0","0","110","167","65.9","8","5","2","0","10","1382","234","71","97","73.2","29","40","72.5","3","8","37.5","18","10","0","2","2","4","0","2","2","0","0","0","0","0","202","928","325","11","11","6","52","23","248","70","31","15","48.4","15","48.4","3","1","0","2","1","2","6","33.3","4","1","1","0","1","4","8","0","29","59","33","FW"
"303","Kostas Manolas",488,"0","4","91.1","71.4","100","212","2","9","2023-2024","32","gr GRE","Salernitana","it Serie A","8","488","5.4","6","2","3","0","0","0","0","0","0","0","276","303","91.1","1","7","3","1","10","5479","1918","73","78","93.6","176","182","96.7","22","35","62.9","4","2","0","0","1","0","1","0","0","0","0","0","0","0","212","1028","470","0","2","0","1","1","246","2","1","1","100","0","0","9","5","6","3","0","6","8","75","2","10","7","3","2","11","20","0","20","8","71.4","DF"
"304","Rolando Mandragora",1588,"8","35","79.6","44.3","54.5","489","9","26","2023-2024","26","it ITA","Fiorentina","it Serie A","33","1,588","17.6","16","17","3","3","3","6","3","0","0","0","606","761","79.6","13","83","20","3","93","10908","3071","265","306","86.6","256","292","87.7","69","115","60","35","23","6","3","3","0","0","8","5","1","1","1","0","0","489","1723","827","7","6","0","10","8","587","32","11","6","54.5","4","36.4","26","11","8","13","5","10","22","45.5","12","14","3","11","9","35","18","1","31","39","44.3","MF"
"305","Antonino Gallo",2490,"4","72","70.7","43.1","45.2","803","25","43","2023-2024","23","it ITA","Lecce","it Serie A","35","2,490","27.7","30","5","3","0","3","3","0","0","0","0","995","1408","70.7","47","85","44","32","125","18535","7959","418","478","87.4","422","560","75.4","130","290","44.8","72","55","10","4","1","1","1","4","4","0","0","0","0","0","803","4729","2861","69","53","12","27","13","848","101","42","19","45.2","20","47.6","43","27","31","11","1","31","49","63.3","18","34","9","25","25","68","67","0","25","33","43.1","DF"
"306","Pedro Pereira",841,"2","26","78.5","45.5","45.5","361","4","19","2023-2024","25","pt POR","Monza","it Serie A","23","841","9.3","9","14","15","0","2","2","0","0","0","0","406","517","78.5","14","41","15","10","43","6526","2297","215","234","91.9","158","195","81","25","57","43.9","26","24","0","1","1","0","0","2","2","0","0","0","0","0","361","1501","886","20","18","3","6","8","401","69","11","5","45.5","4","36.4","19","13","14","4","1","9","17","52.9","8","15","2","13","4","23","18","0","5","6","45.5","DF"
"307","Emil Bohinen",591,"1","15","78.5","54.2","38.5","231","14","9","2023-2024","24","no NOR","2 Teams","it Serie A","17","591","6.6","7","10","17","0","0","0","0","0","0","0","288","367","78.5","7","22","4","1","29","4464","1188","143","168","85.1","110","131","84","18","28","64.3","15","13","0","0","0","1","1","1","1","0","0","0","0","0","231","1249","583","8","9","0","13","6","280","11","13","5","38.5","8","61.5","9","7","5","4","0","2","10","20","8","9","2","7","14","23","9","1","13","11","54.2","MF"
"308","Ridgeciano Haps",773,"1","7","72.9","62.5","33.3","159","6","7","2023-2024","30","sr SUR","Genoa","it Serie A","16","773","8.6","7","9","13","0","1","1","0","0","0","0","161","221","72.9","3","6","4","1","13","2722","710","88","102","86.3","54","80","67.5","17","26","65.4","7","6","0","0","1","0","0","1","1","0","0","0","0","0","159","740","303","13","6","6","13","8","170","42","9","3","33.3","6","66.7","7","6","3","2","2","5","8","62.5","3","3","0","3","6","13","11","1","10","6","62.5","DF"
"309","Gabriele Zappa",2561,"6","60","73.3","37.3","33.3","816","20","54","2023-2024","23","it ITA","Cagliari","it Serie A","38","2,561","28.5","25","13","0","1","3","4","1","0","0","0","1024","1397","73.3","24","83","28","19","99","17247","8288","513","586","87.5","394","508","77.6","94","220","42.7","60","47","3","1","5","2","2","6","3","1","0","1","1","0","816","3989","2014","35","29","2","30","8","948","84","27","9","33.3","16","59.3","54","31","29","16","9","29","41","70.7","12","29","5","24","20","74","75","2","19","32","37.3","DF"
"310","Noah Okafor",887,"4","18","62.2","35","43.8","191","0","6","2023-2024","23","ch SUI","Milan","it Serie A","28","887","9.9","6","22","4","6","2","8","6","0","0","0","120","193","62.2","8","3","9","3","15","1802","438","56","84","66.7","52","73","71.2","4","14","28.6","18","11","0","4","2","0","1","4","3","0","0","1","0","0","191","1405","761","29","11","14","24","14","218","66","32","14","43.8","17","53.1","6","4","1","4","1","3","10","30","7","8","1","7","0","6","10","0","7","13","35","FW,MF"
"311","Lorenzo Pirola",1987,"0","9","83.5","62.4","0","644","25","39","2023-2024","21","it ITA","Salernitana","it Serie A","27","1,987","22.1","24","3","1","1","0","1","1","0","0","0","868","1040","83.5","1","33","1","0","57","14823","5563","381","417","91.4","416","470","88.5","52","113","46","9","5","0","0","1","1","2","0","0","0","0","0","0","0","644","2936","1499","13","7","0","5","5","786","7","6","0","0","4","66.7","39","23","25","14","0","15","28","53.6","13","46","30","16","25","64","93","1","58","35","62.4","DF"
"312","Giangiacomo Magnani",2444,"6","22","79","54.9","61.5","660","45","33","2023-2024","27","it ITA","Hellas Verona","it Serie A","33","2,444","27.2","27","6","2","0","0","0","0","0","0","0","785","994","79","6","76","2","1","79","17901","6086","187","223","83.9","454","513","88.5","138","233","59.2","22","19","0","1","0","1","1","6","5","0","0","0","0","1","660","3337","1725","15","13","3","16","3","673","10","13","8","61.5","2","15.4","33","18","23","10","0","15","25","60","10","50","28","22","45","78","118","0","45","37","54.9","DF"
"313","Hakan Çalhanoğlu",2556,"10","107","88.3","59.1","46.7","1604","24","66","2023-2024","29","tr TUR","Inter","it Serie A","32","2,556","28.4","32","0","3","13","3","16","3","10","10","0","2045","2316","88.3","52","194","39","12","186","37372","11241","885","934","94.8","853","933","91.4","258","364","70.9","107","63","39","0","4","0","1","10","7","3","0","0","0","0","1604","7646","3868","45","65","1","27","7","1878","34","15","7","46.7","7","46.7","66","33","29","29","8","32","49","65.3","17","29","13","16","24","90","22","0","26","18","59.1","MF"
"314","Roberto Gagliardini",2360,"3","51","90","56.1","47.1","1045","31","61","2023-2024","29","it ITA","Monza","it Serie A","33","2,360","26.2","29","4","2","1","2","3","1","0","0","0","1339","1487","90","20","114","10","1","120","23611","5656","563","607","92.8","648","690","93.9","101","135","74.8","51","45","2","0","1","3","0","3","3","0","0","0","0","0","1045","5931","2950","38","36","2","28","14","1222","36","17","8","47.1","7","41.2","61","30","27","25","9","31","50","62","19","30","11","19","31","92","38","0","46","36","56.1","MF,DF"
"315","Karol Linetty",1858,"1","36","85.4","52.9","47.1","580","23","30","2023-2024","28","pl POL","Torino","it Serie A","28","1,858","20.6","19","9","5","0","0","0","0","0","0","0","755","884","85.4","15","79","6","1","87","12771","3517","367","412","89.1","308","343","89.8","62","84","73.8","36","27","4","1","2","2","0","1","1","0","0","0","0","0","580","2736","1441","31","24","5","22","11","686","25","17","8","47.1","7","41.2","30","21","9","20","1","9","29","31","20","24","8","16","23","53","27","1","18","16","52.9","MF"
"316","Stefan de Vrij",1586,"1","9","92.3","64.8","100","608","24","18","2023-2024","31","nl NED","Inter","it Serie A","25","1,586","17.6","17","8","9","1","0","1","1","0","0","0","932","1010","92.3","2","34","4","0","43","16414","5395","350","370","94.6","524","554","94.6","46","64","71.9","9","7","0","0","1","0","1","1","1","0","0","0","0","0","608","2800","1460","6","5","0","7","0","777","2","2","2","100","0","0","18","13","13","4","1","8","15","53.3","7","22","10","12","24","42","51","0","46","25","64.8","DF"
"317","Alessio Zerbin",834,"3","34","77.6","21.4","42.9","251","3","23","2023-2024","24","it ITA","2 Teams","it Serie A","20","834","9.3","8","12","17","0","1","1","0","0","0","0","274","353","77.6","16","16","14","11","23","5019","1295","113","130","86.9","121","142","85.2","32","56","57.1","34","23","1","2","4","4","0","3","2","0","0","0","1","0","251","1734","822","23","23","7","20","10","289","64","35","15","42.9","17","48.6","23","12","14","5","4","6","20","30","14","17","3","14","3","26","5","0","3","11","21.4","DF,FW"
