"rk","player","min","gca","sca","cmp_percent","won_percent","succ_percent","carries","int","tkl","season","age","nation","team","comp","mp","min_2","x90s","starts","subs","un_sub","gls","ast","g_a","g_pk","pk","p_katt","p_km","cmp","att","cmp_percent_2","kp","x3_jan","ppa","crs_pa","prg_p","tot_dist","prg_dist","cmp_2","att_2","cmp_percent_3","cmp_3","att_3","cmp_percent_4","cmp_4","att_4","cmp_percent_5","sca_2","pass_live","pass_dead","to","sh","fld","def","gca_2","pass_live_2","pass_dead_2","to_2","sh_2","fld_2","def_2","carries_2","tot_dist_2","prg_dist_2","prg_c","x3_jan_2","cpa","mis","dis","rec","prg_r","att_5","succ","succ_percent_2","tkld","tkld_percent","tkl_2","tkl_w","def_3rd","mid_3rd","att_3rd","tkl_3","att_6","tkl_percent","lost","blocks","sh_3","pass","int_2","tkl_int","clr","err","won","lost_2","won_percent_2","pos"
"2353","Joe Lolley",3218,"17","154","65.9","32.7","56.5","1106","24","75","2019-2020","26","eng ENG","Nott'ham Forest","eng Championship","42","3,218","35.8","37","5","2","9","8","17","9","0","0","0","924","1402","65.9","62","85","52","17","161","15396","5377","502","606","82.8","312","475","65.7","88","243","36.2","154","92","31","12","9","7","3","17","8","5","1","1","1","1","1106","8921","4907","159","146","53","66","70","1224","218","131","74","56.5","57","43.5","75","44","30","34","11","29","78","37.2","49","37","5","32","24","99","26","0","16","33","32.7","FW,MF"
"2354","Albert Adomah",1345,"4","47","65.6","26.3","74.4","381","8","36","2019-2020","31","gh GHA","2 Teams","eng Championship","33","1,345","14.9","14","19","4","2","3","5","2","0","0","0","258","393","65.6","21","16","24","11","33","3518","1165","166","199","83.4","70","111","63.1","14","50","28","47","35","1","3","3","5","0","4","4","0","0","0","0","0","381","2968","1574","66","37","8","48","43","368","99","39","29","74.4","10","25.6","36","18","16","11","9","14","35","40","21","19","3","16","8","44","13","0","10","28","26.3","FW"
"2355","Michael Morrison",3789,"2","22","73.4","63.4","100","1000","44","51","2019-2020","31","eng ENG","Reading","eng Championship","44","3,789","42.1","43","1","2","2","1","3","2","0","0","0","1347","1834","73.4","7","65","4","0","67","25914","11762","469","562","83.5","703","836","84.1","153","388","39.4","22","19","1","0","0","2","0","2","1","0","0","0","1","0","1000","4562","2366","13","11","1","6","6","1190","8","2","2","100","0","0","51","35","33","18","0","20","42","47.6","22","75","53","22","44","95","231","4","185","107","63.4","DF"
"2356","Pedro Pereira",1254,"3","26","65.4","46.3","44.4","311","18","41","2019-2020","21","pt POR","Bristol City","eng Championship","21","1,254","13.9","14","7","9","2","1","3","2","0","0","0","454","694","65.4","15","32","21","7","56","8256","3438","200","258","77.5","198","282","70.2","48","117","41","26","22","3","1","0","0","0","3","2","1","0","0","0","0","311","1660","785","18","22","2","29","9","425","85","27","12","44.4","15","55.6","41","24","24","16","1","24","36","66.7","12","14","6","8","18","59","50","0","31","36","46.3","DF"
"2357","Aiden McGeady",589,"0","19","78.3","40","41.7","167","3","11","2019-2020","33","ie IRL","Charlton Ath","eng Championship","10","589","6.5","8","2","6","0","0","0","0","0","0","0","144","184","78.3","11","17","9","4","24","2287","587","72","77","93.5","60","76","78.9","8","16","50","19","15","1","1","1","1","0","0","0","0","0","0","0","0","167","1148","443","18","11","7","7","8","165","23","12","5","41.7","7","58.3","11","6","9","1","1","5","12","41.7","7","6","0","6","3","14","7","0","2","3","40","MF"
"2358","Tosin Adarabioyo",2966,"3","22","79.9","70.1","83.3","1028","64","30","2019-2020","21","eng ENG","Blackburn","eng Championship","34","2,966","33","33","1","2","3","1","4","3","0","0","0","1363","1705","79.9","7","65","0","0","69","30161","12763","352","420","83.8","747","847","88.2","252","393","64.1","22","18","0","0","3","1","0","3","1","0","0","1","1","0","1028","4148","2378","11","3","1","13","7","1191","7","12","10","83.3","2","16.7","30","17","19","8","3","7","19","36.8","12","30","26","4","64","94","166","1","108","46","70.1","DF"
"2359","Jacques Maghoma",851,"3","33","66.5","38.5","35","264","6","21","2019-2020","31","cd COD","Birmingham City","eng Championship","18","851","9.5","7","11","5","1","1","2","1","0","0","0","185","278","66.5","10","14","10","3","29","2672","803","112","136","82.4","48","79","60.8","15","31","48.4","33","23","2","0","2","3","3","3","2","0","0","0","1","0","264","2271","985","44","24","10","28","21","266","60","40","14","35","26","65","21","11","6","9","6","5","13","38.5","8","7","0","7","6","27","3","0","5","8","38.5","MF,FW"
"2360","Barry Douglas",648,"1","20","78.1","42.1","57.1","266","9","12","2019-2020","29","sct SCO","Leeds United","eng Championship","15","648","7.2","6","9","21","0","0","0","0","0","0","0","432","553","78.1","10","28","8","3","52","6989","2523","232","251","92.4","166","203","81.8","28","78","35.9","20","11","7","1","1","0","0","1","1","0","0","0","0","0","266","1203","599","10","8","2","6","2","372","39","7","4","57.1","3","42.9","12","6","7","2","3","7","13","53.8","6","9","2","7","9","21","9","0","8","11","42.1","DF"
"2361","Callum O'Dowda",1619,"1","32","69.4","49.4","55.8","414","19","31","2019-2020","24","ie IRL","Bristol City","eng Championship","32","1,619","18","17","15","8","1","1","2","1","0","0","0","433","624","69.4","14","28","12","6","47","6830","1699","223","274","81.4","151","207","72.9","40","88","45.5","32","24","3","2","0","2","1","1","1","0","0","0","0","0","414","3385","1413","50","23","15","40","28","496","82","43","24","55.8","19","44.2","31","19","11","15","5","10","32","31.3","22","19","2","17","19","50","26","1","43","44","49.4","MF,FW"
"2362","Ben Davies",3174,"1","10","75.7","57.8","50","904","30","31","2019-2020","23","eng ENG","Preston","eng Championship","36","3,174","35.3","36","0","0","0","1","1","0","0","0","0","1218","1610","75.7","7","109","7","1","103","27013","10896","354","410","86.3","588","700","84","261","459","56.9","10","10","0","0","0","0","0","1","1","0","0","0","0","0","904","5562","3699","13","13","1","13","3","1070","0","2","1","50","1","50","31","17","23","8","0","12","17","70.6","5","42","34","8","30","61","168","4","115","84","57.8","DF"
"2363","Jayson Molumby",2790,"3","51","82.6","48.5","60.7","792","33","49","2019-2020","19","ie IRL","Millwall","eng Championship","36","2,790","31","31","5","6","1","1","2","1","0","0","0","1057","1279","82.6","16","102","14","2","117","19296","4268","466","530","87.9","432","499","86.6","130","186","69.9","51","41","0","0","5","5","0","3","1","0","0","2","0","0","792","4008","1509","29","23","0","54","41","888","28","28","17","60.7","11","39.3","49","29","16","25","8","18","66","27.3","48","31","6","25","33","82","37","0","47","50","48.5","MF"
"2364","Jacob Brown",3335,"18","100","50.4","38.8","53.2","744","18","50","2019-2020","21","sct SCO","Barnsley","eng Championship","40","3,335","37.1","39","1","0","3","9","12","3","0","0","0","513","1017","50.4","52","48","24","7","87","7367","2876","298","466","63.9","155","314","49.4","29","91","31.9","100","66","1","9","15","8","1","18","12","0","2","2","2","0","744","4581","2024","86","41","24","99","78","976","301","79","42","53.2","37","46.8","50","31","24","17","9","15","55","27.3","40","69","10","59","18","68","43","0","160","252","38.8","FW"
"2365","Scott Hogan",1707,"2","24","70.3","22.8","45","201","1","2","2019-2020","27","ie IRL","2 Teams","eng Championship","30","1,707","19","20","10","3","10","1","11","10","0","1","1","161","229","70.3","8","6","4","0","10","2220","312","88","108","81.5","55","77","71.4","5","13","38.5","24","13","0","2","7","1","1","2","1","0","0","0","1","0","201","1329","559","26","10","16","45","17","254","99","20","9","45","11","55","2","1","0","1","1","0","3","0","3","10","1","9","1","3","4","0","18","61","22.8","FW"
"2366","Danny Ward",942,"6","28","56.5","33.2","66.7","183","1","6","2019-2020","27","eng ENG","Cardiff City","eng Championship","28","942","10.5","7","21","6","7","0","7","7","0","0","0","140","248","56.5","14","11","4","1","13","1684","476","102","154","66.2","30","55","54.5","2","10","20","28","21","0","5","2","0","0","6","3","0","2","1","0","0","183","902","297","11","6","7","27","12","277","66","12","8","66.7","4","33.3","6","5","3","1","2","0","3","0","3","7","1","6","1","7","8","0","64","129","33.2","FW,MF"
"2367","Marc Guéhi",997,"0","4","84.6","49.4","71.4","476","25","11","2019-2020","19","eng ENG","Swansea City","eng Championship","12","997","11.1","11","1","4","0","0","0","0","0","0","0","565","668","84.6","1","23","0","0","42","11302","4685","175","199","87.9","317","348","91.1","69","108","63.9","4","4","0","0","0","0","0","0","0","0","0","0","0","0","476","2617","1759","13","6","1","6","2","486","3","7","5","71.4","2","28.6","11","6","8","3","0","4","9","44.4","5","17","11","6","25","36","58","1","39","40","49.4","DF"
"2368","Richard Keogh",720,"0","5","89.3","68.4","50","306","4","13","2019-2020","32","ie IRL","Derby County","eng Championship","8","720","8","8","0","0","0","0","0","0","0","0","0","424","475","89.3","4","9","1","1","28","8046","3153","131","144","91","256","273","93.8","34","51","66.7","5","4","1","0","0","0","0","0","0","0","0","0","0","0","306","1685","1042","9","3","2","0","4","341","3","2","1","50","1","50","13","8","11","1","1","5","9","55.6","4","15","12","3","4","17","27","1","26","12","68.4","DF"
"2369","Callum Paterson",1793,"2","40","43.5","42.6","50","300","3","16","2019-2020","24","sct SCO","Cardiff City","eng Championship","36","1,793","19.9","18","18","8","5","0","5","5","0","0","0","244","561","43.5","14","37","10","1","49","3728","1468","128","250","51.2","84","175","48","17","64","26.6","40","27","1","0","2","9","1","2","1","0","0","0","1","0","300","1066","364","13","11","4","43","15","507","58","10","5","50","5","50","16","12","4","7","5","2","16","12.5","14","9","1","8","3","19","9","0","163","220","42.6","FW,MF"
"2370","Cauley Woodrow",3281,"5","105","73.9","25.4","56.7","1013","11","27","2019-2020","24","eng ENG","Barnsley","eng Championship","40","3,281","36.5","37","3","0","14","2","16","12","2","2","0","995","1347","73.9","36","97","22","2","122","13226","3252","615","748","82.2","242","315","76.8","50","100","50","105","74","4","9","13","5","0","5","3","0","0","1","1","0","1013","4634","1601","47","41","12","116","63","1383","208","67","38","56.7","29","43.3","27","15","5","16","6","7","43","16.3","36","24","2","22","11","38","20","0","47","138","25.4","MF,FW"
"2371","Alfie Mawson",2193,"0","11","85.8","66.2","100","1191","23","17","2019-2020","25","eng ENG","Fulham","eng Championship","27","2,193","24.4","25","2","6","0","0","0","0","0","0","0","1638","1910","85.8","3","98","3","0","112","33577","11614","478","533","89.7","933","1007","92.7","210","339","61.9","11","11","0","0","0","0","0","0","0","0","0","0","0","0","1191","6008","4146","7","6","0","12","7","1550","4","6","6","100","0","0","17","14","8","8","1","7","14","50","7","33","25","8","23","40","96","1","90","46","66.2","DF"
"2372","Kal Naismith",2233,"2","35","72.5","52.2","52.6","738","33","49","2019-2020","27","sct SCO","Wigan Athletic","eng Championship","37","2,233","24.8","22","15","6","3","0","3","3","0","0","0","813","1121","72.5","23","57","11","5","61","15907","5970","331","389","85.1","342","411","83.2","127","269","47.2","35","28","4","3","0","0","0","2","2","0","0","0","0","0","738","4913","3044","47","38","6","20","15","792","48","38","20","52.6","18","47.4","49","33","35","10","4","29","44","65.9","15","31","11","20","33","82","87","1","59","54","52.2","DF,FW"
"2373","Michael Jacobs",1679,"7","54","66.3","48.1","40.6","393","17","38","2019-2020","27","eng ENG","Wigan Athletic","eng Championship","32","1,679","18.7","19","13","2","3","4","7","3","0","0","0","341","514","66.3","21","36","21","5","65","5746","2037","171","227","75.3","121","169","71.6","34","70","48.6","54","35","7","2","4","6","0","7","4","1","1","1","0","0","393","2449","1124","41","24","19","39","14","457","87","32","13","40.6","19","59.4","38","18","13","20","5","16","49","32.7","33","15","1","14","17","55","16","0","39","42","48.1","FW,MF"
"2374","Lucas Boyé",584,"1","26","70","29.2","56.8","238","8","20","2019-2020","23","ar ARG","Reading","eng Championship","19","584","6.5","5","14","7","0","0","0","0","0","0","0","156","223","70","7","9","9","1","25","2097","514","105","134","78.4","37","48","77.1","10","15","66.7","26","15","0","8","2","1","0","1","0","0","1","0","0","0","238","1817","764","26","17","7","36","19","240","48","44","25","56.8","19","43.2","20","12","6","9","5","5","15","33.3","10","13","2","11","8","28","4","0","7","17","29.2","FW,MF"
"2375","Jordan Cousins",1435,"1","12","68.4","73.6","66.7","244","19","33","2019-2020","25","eng ENG","Stoke City","eng Championship","20","1,435","15.9","15","5","13","0","0","0","0","0","0","0","357","522","68.4","4","44","2","1","43","6716","1689","137","188","72.9","158","200","79","50","98","51","12","8","0","0","0","3","1","1","1","0","0","0","0","0","244","1041","392","7","4","0","10","15","291","12","9","6","66.7","3","33.3","33","18","10","21","2","12","32","37.5","20","21","7","14","19","52","16","0","39","14","73.6","MF"
"2376","Matty Pearson",3665,"2","16","68.7","48.8","57.1","1121","48","51","2019-2020","25","eng ENG","Luton Town","eng Championship","42","3,665","40.7","41","1","1","2","0","2","2","0","0","0","1211","1764","68.7","4","113","11","3","120","25230","11131","351","415","84.6","667","813","82","176","467","37.7","16","14","1","0","0","1","0","2","1","0","0","0","1","0","1121","6557","4296","29","11","1","18","7","1188","9","14","8","57.1","6","42.9","51","37","32","16","3","22","46","47.8","24","63","45","18","48","99","188","3","105","110","48.8","DF"
"2377","Fernando Forestieri",829,"2","40","73.1","34.8","58.6","267","4","24","2019-2020","29","it ITA","Sheffield Weds","eng Championship","17","829","9.2","8","9","4","2","1","3","1","1","1","0","228","312","73.1","20","14","14","2","34","3457","1056","138","161","85.7","66","83","79.5","18","51","35.3","40","15","7","6","6","4","2","2","1","0","0","0","1","0","267","1402","627","15","10","8","26","18","271","46","29","17","58.6","12","41.4","24","18","9","7","8","8","10","80","2","6","1","5","4","28","4","0","8","15","34.8","FW,MF"
"2378","Semi Ajayi",3783,"2","27","81.4","70.1","68.4","1155","41","46","2019-2020","25","ng NGA","West Brom","eng Championship","43","3,783","42","42","1","2","5","0","5","5","0","0","0","1473","1810","81.4","6","110","7","4","125","30963","11513","377","462","81.6","880","981","89.7","202","324","62.3","27","24","0","2","1","0","0","2","2","0","0","0","0","0","1155","6093","3797","19","17","2","16","14","1223","7","19","13","68.4","6","31.6","46","35","32","14","0","12","25","48","13","36","26","10","41","87","139","3","157","67","70.1","DF"
"2379","Kazenga LuaLua",1450,"5","43","58.9","44","52.9","463","11","16","2019-2020","28","cd COD","Luton Town","eng Championship","29","1,450","16.1","15","14","7","3","0","3","3","0","0","0","216","367","58.9","16","24","15","6","41","3478","1131","104","129","80.6","90","151","59.6","16","49","32.7","43","26","0","5","1","10","1","5","2","0","0","0","2","1","463","3815","1602","65","38","25","44","47","430","118","85","45","52.9","40","47.1","16","10","6","3","7","5","14","35.7","9","5","0","5","11","27","5","0","22","28","44","FW"
"2380","Aldo Kalulu",465,"2","11","63.6","12.5","38.5","110","7","9","2019-2020","23","cd COD","Swansea City","eng Championship","11","465","5.2","7","4","11","0","1","1","0","0","0","0","84","132","63.6","6","4","4","3","12","1278","283","42","61","68.9","28","41","68.3","7","11","63.6","11","9","0","1","1","0","0","2","1","0","0","1","0","0","110","553","230","10","5","8","15","8","116","40","13","5","38.5","8","61.5","9","3","3","5","1","3","15","20","12","1","0","1","7","16","1","0","2","14","12.5","FW"
"2381","Adam Matthews",2521,"3","41","72.9","45.3","54.2","617","23","40","2019-2020","27","wls WAL","Charlton Ath","eng Championship","29","2,521","28","28","1","3","0","1","1","0","0","0","0","915","1255","72.9","18","69","32","15","94","16137","6459","436","503","86.7","361","483","74.7","105","211","49.8","41","34","7","0","0","0","0","3","3","0","0","0","0","0","617","3869","2374","50","38","2","9","7","679","79","24","13","54.2","11","45.8","40","23","29","10","1","22","38","57.9","16","18","7","11","23","63","76","0","29","35","45.3","DF"
"2382","David Davis",1606,"2","14","76.4","48.8","64.3","344","17","45","2019-2020","28","eng ENG","2 Teams","eng Championship","20","1,606","17.8","18","2","15","0","1","1","0","0","0","0","450","589","76.4","6","57","4","2","67","7540","2520","218","261","83.5","171","197","86.8","44","81","54.3","14","10","0","0","3","1","0","2","2","0","0","0","0","0","344","1465","407","6","1","0","20","12","380","11","14","9","64.3","5","35.7","45","28","20","22","3","10","41","24.4","31","9","1","8","17","62","22","0","21","22","48.8","MF"
